AKTV,#genre#
潜伏4：锁命亡灵(美国/加拿大恐怖片),https://vip1.lz-cdn.com/20220810/27945_08645bf3/index.m3u8
潜伏3(加拿大/英国/美国恐怖片),https://vip1.lz-cdn.com/20220810/27944_d012b5a9/index.m3u8
潜伏2(美国/加拿大恐怖片),https://vip1.lz-cdn.com/20220810/27943_f4166cdd/index.m3u8
惊心食人族(美国恐怖片),https://vip1.lz-cdn.com/20220810/27941_130f5728/index.m3u8
鬼娃回魂7(美国恐怖片),https://vip1.lz-cdn.com/20220810/27940_3176deb9/index.m3u8
鬼娃回魂2(美国恐怖片),https://vip1.lz-cdn.com/20220810/27939_7f09f14b/index.m3u8
怪形(美国恐怖片),https://vip1.lz-cdn.com/20220810/27938_5f8fa1af/index.m3u8
隔山有眼(美国恐怖片),https://vip1.lz-cdn.com/20220810/27937_9ca19817/index.m3u8
凶宅惊魂(美国恐怖片),https://vip.lz-cdn3.com/20220811/11165_de6f35db/index.m3u8
战斧骨(美国恐怖片),https://vip1.lz-cdn6.com/20220810/21435_dc08161b/index.m3u8
切肤之爱(日本恐怖片),https://vip1.lz-cdn6.com/20220810/21427_16b153ca/index.m3u8
鬼作秀(美国恐怖片),https://vip1.lz-cdn6.com/20220810/21421_04ed83a0/index.m3u8
找到你了(美国恐怖片),https://vip.lz-cdn3.com/20220810/11118_1fe87f19/index.m3u8
鬼母2019(缅甸/越南恐怖片),https://vip.lz-cdn3.com/20220810/11099_c326b512/index.m3u8
海滨别墅(美国恐怖片),https://vip.lz-cdn3.com/20220810/11097_a5713784/index.m3u8
禁闭男童(美国恐怖片),https://vip.lz-cdn3.com/20220810/11083_7561a048/index.m3u8
疑神(美国恐怖片),https://vip1.lz-cdn10.com/20220809/2196_dc959071/index.m3u8
连环扣(印度恐怖片),https://vip1.lz-cdn10.com/20220809/2202_15f66bfa/index.m3u8
夜幕降临2022(美国恐怖片),https://vip1.lz-cdn10.com/20220809/2204_4a6f788d/index.m3u8
怨灵古堡(美国恐怖片),https://vip.lz-cdn3.com/20220809/11075_1b5d90fb/index.m3u8
另一只羔羊(恐怖片),https://vip.lz-cdn3.com/20220809/11059_1af39bfe/index.m3u8
索命停尸房(巴拉圭恐怖片),https://vip.lz-cdn3.com/20220809/11036_33d44208/index.m3u8
杀手阿一(日本恐怖片),https://vip1.lz-cdn6.com/20220808/21420_86c33dcb/index.m3u8
陌生人2(美国恐怖片),https://vip1.lz-cdn6.com/20220808/21419_26b7dee7/index.m3u8
绝命孤帆(马耳他/英国恐怖片),https://vip.lz-cdn3.com/20220808/10971_abb5b30e/index.m3u8
恐怖小说家(大陆恐怖片),https://vip1.lz-cdn5.com/20220807/39415_25623f29/index.m3u8
恐惧回声(美国恐怖片),https://vip1.lz-cdn10.com/20220808/2187_e58b9d3a/index.m3u8
乔赛亚见闻(美国恐怖片),https://vip1.lz-cdn10.com/20220808/2186_b2ea41b0/index.m3u8
撒旦之鸦(英国恐怖片),https://vip1.lz-cdn1.com/20220413/1889_9f3611b2/index.m3u8
臆想魔友(加拿大恐怖片),https://vip.lz-cdn3.com/20220807/10883_46c30d59/index.m3u8
房屋出租(美国恐怖片),https://vip.lz-cdn3.com/20220807/10879_ac5aee76/index.m3u8
黑花园(澳大利亚恐怖片),https://vip.lz-cdn3.com/20220807/10876_d708d3ed/index.m3u8
僵尸战士2019(韩国恐怖片),https://vip.lz-cdn3.com/20220806/10852_95138287/index.m3u8
莎朗·塔特闹鬼事件(美国恐怖片),https://vip.lz-cdn3.com/20220806/10841_f710e481/index.m3u8
三层楼的女孩(美国恐怖片),https://vip.lz-cdn3.com/20220806/10840_ba3c26f6/index.m3u8
吵闹鬼日记(匈牙利/美国/英国/挪威恐怖片),https://vip1.lz-cdn10.com/20220805/2144_82153b68/index.m3u8
特别2020(美国恐怖片),https://vip1.lz-cdn10.com/20220805/2148_db1664fc/index.m3u8
天堂高速(德国/美国恐怖片),https://vip1.lz-cdn10.com/20220805/2151_40447beb/index.m3u8
身后事2020(匈牙利恐怖片),https://vip.lz-cdn3.com/20220805/10768_2f902da9/index.m3u8
惊魂鬼屋(美国恐怖片),https://vip.lz-cdn3.com/20220805/10741_843b48b2/index.m3u8
黑楼孤魂(大陆恐怖片),https://vip1.lz-cdn.com/20220804/27162_9bd5e5dd/index.m3u8
24小时营业(美国恐怖片),https://vip.lz-cdn3.com/20220804/10695_e1736f14/index.m3u8
八四年夏天(加拿大恐怖片),https://vip.lz-cdn3.com/20220804/10679_c7da6cad/index.m3u8
俄国新娘(美国恐怖片),https://vip.lz-cdn3.com/20220804/10673_1e3be67a/index.m3u8
仿形魔(美国恐怖片),https://vip.lz-cdn3.com/20220804/10666_ca7f65e6/index.m3u8
鬼娘子2018(印度恐怖片),https://vip.lz-cdn3.com/20220804/10664_514c3a89/index.m3u8
最后的尖叫(英国恐怖片),https://vip.lz-cdn3.com/20220803/10609_6e67a7d8/index.m3u8
在某人受伤害之前(美国恐怖片),https://vip.lz-cdn3.com/20220803/10589_c17ea925/index.m3u8
地狱旅程2018(南非恐怖片),https://vip.lz-cdn3.com/20220802/10576_04c71813/index.m3u8
血红岛屿(加拿大恐怖片),https://vip.lz-cdn3.com/20220802/10567_2bd1e3ce/index.m3u8
亡灵艺术(美国恐怖片),https://vip.lz-cdn3.com/20220802/10566_b5d24e43/index.m3u8
残酷(日本恐怖片),https://vip.lz-cdn3.com/20220802/10552_89c2122d/index.m3u8
傀儡2018(英国恐怖片),https://vip.lz-cdn3.com/20220802/10539_84b7c88e/index.m3u8
让我来给你收尸(加拿大恐怖片),https://vip.lz-cdn3.com/20220802/10534_dd4f94ec/index.m3u8
完美琴仇(美国恐怖片),https://vip.lz-cdn3.com/20220801/10510_9c31469d/index.m3u8
灯塔2019(加拿大恐怖片),https://vip.lz-cdn3.com/20220731/10432_f2b25f1f/index.m3u8
感染2019(委内瑞拉/墨西哥恐怖片),https://vip.lz-cdn3.com/20220731/10431_e0a02965/index.m3u8
死二月2019(德国恐怖片),https://vip.lz-cdn3.com/20220731/10420_8b942b69/index.m3u8
医怨2019(印度尼西亚恐怖片),https://vip.lz-cdn3.com/20220731/10398_a7afadcc/index.m3u8
血腥十字架(印度恐怖片),https://vip.lz-cdn3.com/20220731/10408_52f87a11/index.m3u8
复仇女神2019(澳大利亚恐怖片),https://vip.lz-cdn3.com/20220731/10384_dc53a0b4/index.m3u8
东京食尸鬼真人版2(日本恐怖片),https://vip.lz-cdn3.com/20220730/10372_e507863b/index.m3u8
第三只眼2(恐怖片),https://vip.lz-cdn3.com/20220730/10370_bf083bad/index.m3u8
卫斯理之老猫【粤语】(香港恐怖片),https://vip1.lz-cdn6.com/20220730/20164_8b8cdc04/index.m3u8
卫斯理之老猫【国语】(香港恐怖片),https://vip1.lz-cdn6.com/20220730/20163_154cec76/index.m3u8
恐惧天使(印度恐怖片),https://vip.lz-cdn3.com/20220730/10331_c3379c03/index.m3u8
圣人莫德(英国恐怖片),https://vip.lz-cdn3.com/20220730/10319_f13bebb4/index.m3u8
睡梦医生(美国恐怖片),https://vip.lz-cdn3.com/20220729/10285_3beb56a9/index.m3u8
逃离食人族(美国恐怖片),https://vip.lz-cdn3.com/20220729/10281_e351bcab/index.m3u8
小丑回魂2(加拿大恐怖片),https://vip.lz-cdn3.com/20220729/10279_f1c9e30e/index.m3u8
十分钟到午夜(美国恐怖片),https://vip.lz-cdn3.com/20220729/10256_f3643220/index.m3u8
头七2022(台湾恐怖片),https://vip1.lz-cdn10.com/20220729/2120_22f11673/index.m3u8
暗礁狂鲨(澳大利亚恐怖片),https://vip1.lz-cdn10.com/20220729/2119_8e8b23d0/index.m3u8
毛骨悚然的同居(韩国恐怖片),https://vip1.lz-cdn10.com/20220728/2115_3e18dac6/index.m3u8
玛丽号(美国恐怖片),https://vip.lz-cdn3.com/20220728/10227_646e7a8e/index.m3u8
骷髅头：面具(恐怖片),https://vip.lz-cdn3.com/20220728/10226_12f01d5d/index.m3u8
猎人气候(美国恐怖片),https://vip.lz-cdn3.com/20220728/10220_bdb614e8/index.m3u8
银瀑2：重现(美国恐怖片),https://vip.lz-cdn3.com/20220728/10217_c02bc196/index.m3u8
最后的吸血鬼2009(法国/中国香港/中国大陆恐怖片),https://vip1.lz-cdn.com/20220727/25781_6369cb7e/index.m3u8
此房是我造(丹麦/法国/瑞典/德国/比利时/突尼斯恐怖片),https://vip.lz-cdn3.com/20220727/10193_8a8c6c8c/index.m3u8
林屋惊魂(美国恐怖片),https://vip.lz-cdn3.com/20220727/10173_e1f42531/index.m3u8
命运改变者(加拿大恐怖片),https://vip.lz-cdn3.com/20220727/10153_f6c7e489/index.m3u8
失心病狂(美国恐怖片),https://vip.lz-cdn3.com/20220727/10146_784e5653/index.m3u8
邪灵女巫(英国恐怖片),https://vip.lz-cdn3.com/20220727/10127_6c0b2262/index.m3u8
遗传厄运(美国恐怖片),https://vip.lz-cdn3.com/20220726/10113_4bcf652d/index.m3u8
觅踪寻迹(印度恐怖片),https://vip1.lz-cdn10.com/20220726/2100_7fa94f41/index.m3u8
真心话大冒险2018(美国恐怖片),https://vip.lz-cdn3.com/20220726/10104_3c1359d3/index.m3u8
鸡皮疙瘩剧场版2(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20074_02b47aee/index.m3u8
鸡皮疙瘩剧场版2外传(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20076_87698024/index.m3u8
鸡皮疙瘩剧场版(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20073_24878fa2/index.m3u8
鸡皮疙瘩剧场版外传(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20077_7e0dec2b/index.m3u8
鸡皮疙瘩剧场版特别篇(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20075_ec9367c9/index.m3u8
鸡皮疙瘩NO6(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20072_594eaff0/index.m3u8
鸡皮疙瘩NO5(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20071_42cdd42d/index.m3u8
鸡皮疙瘩NO4(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20070_b0a65381/index.m3u8
鸡皮疙瘩NO3(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20069_a461d2cd/index.m3u8
鸡皮疙瘩NO2(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20068_48e3ddee/index.m3u8
鸡皮疙瘩NO1(日本恐怖片),https://vip1.lz-cdn6.com/20220726/20067_73125099/index.m3u8
地下2019(美国恐怖片),https://vip.lz-cdn3.com/20220726/10071_4a28bab9/index.m3u8
噩梦画廊(美国恐怖片),https://vip.lz-cdn3.com/20220726/10064_6ccf0d18/index.m3u8
心碎2022(美国恐怖片),https://vip1.lz-cdn10.com/20220726/2097_54c45e58/index.m3u8
家庭血液(美国恐怖片),https://vip.lz-cdn3.com/20220725/10060_c9703c44/index.m3u8
解除好友2：暗网(美国恐怖片),https://vip.lz-cdn3.com/20220725/10059_f8a90c5b/index.m3u8
铁耙(美国恐怖片),https://vip.lz-cdn3.com/20220725/10054_d8d13a93/index.m3u8
另一个灵魂(美国恐怖片),https://vip.lz-cdn3.com/20220725/10049_1abca8c6/index.m3u8
妖法(美国恐怖片),https://vip.lz-cdn3.com/20220725/10027_620d178c/index.m3u8
温彻斯特(美国恐怖片),https://vip.lz-cdn3.com/20220725/10025_a16f833e/index.m3u8
月光光心慌慌2018(美国恐怖片),https://vip.lz-cdn3.com/20220725/10015_e24fd8f6/index.m3u8
绑架女模特(美国恐怖片),https://vip.lz-cdn3.com/20220725/10001_edf25e58/index.m3u8
昆池岩(韩国恐怖片),https://vip.lz-cdn3.com/20220724/9979_afd46447/index.m3u8
精神错乱2018(美国恐怖片),https://vip.lz-cdn3.com/20220724/9970_1adb8cf5/index.m3u8
伤害2018(美国恐怖片),https://vip.lz-cdn3.com/20220724/9968_dfd2682c/index.m3u8
大恶魔(美国恐怖片),https://vip.lz-cdn3.com/20220724/9961_8007ce19/index.m3u8
小丑龙卷风(美国恐怖片),https://vip.lz-cdn3.com/20220724/9936_baf2c8f0/index.m3u8
我的朋友都恨我(英国恐怖片),https://vip1.lz-cdn10.com/20220724/2093_16b116ad/index.m3u8
阿蒂克(美国恐怖片),https://vip1.lz-cdn10.com/20220724/2090_fedb42c6/index.m3u8
游乐园(美国恐怖片),https://vip.lz-cdn3.com/20220723/9907_237cc424/index.m3u8
爱哭鬼上学记(美国恐怖片),https://vip.lz-cdn3.com/20220723/9892_c6fd8d0a/index.m3u8
仲夏夜惊魂(美国恐怖片),https://vip.lz-cdn3.com/20220723/9889_a81d53cb/index.m3u8
召唤之物(美国恐怖片),https://vip.lz-cdn3.com/20220723/9878_672605eb/index.m3u8
地表惊旅(英国恐怖片),https://vip.lz-cdn3.com/20220722/9864_8ce196af/index.m3u8
黑色圣诞节2019(美国恐怖片),https://vip.lz-cdn3.com/20220722/9863_e3d0770a/index.m3u8
旅馆闹鬼2021(马来西亚恐怖片),https://vip.lz-cdn3.com/20220722/9855_d7b02593/index.m3u8
第七日2021(美国恐怖片),https://vip.lz-cdn3.com/20220722/9835_fcb8f952/index.m3u8
60秒致死3(英国恐怖片),https://vip.lz-cdn3.com/20220722/9823_78b42a1d/index.m3u8
兴安岭猎人传说(大陆恐怖片),https://vip.lz-cdn3.com/20220722/9819_933e1269/index.m3u8
鬼寺凶灵3(泰国恐怖片),https://vip1.lz-cdn10.com/20220722/2074_319a64a5/index.m3u8
她将会(英国恐怖片),https://vip1.lz-cdn10.com/20220721/2072_cf7280eb/index.m3u8
周末惊魂(美国恐怖片),https://vip1.lz-cdn10.com/20220721/2069_5d85d30c/index.m3u8
新咒怨(美版)(美国恐怖片),https://vip.lz-cdn3.com/20220721/9736_576e1f50/index.m3u8
猛鬼故事2020(印度恐怖片),https://vip.lz-cdn3.com/20220720/9704_f940cb25/index.m3u8
失踪的女人(美国恐怖片),https://vip1.lz-cdn10.com/20220718/2052_3fbb0312/index.m3u8
嚎笑捉鬼队(泰国恐怖片),https://vip1.lz-cdn10.com/20220718/2051_7e403362/index.m3u8
非人类(美国恐怖片),https://vip1.lz-cdn10.com/20220718/2049_7b3ee482/index.m3u8
吾即恐惧(美国恐怖片),https://vip.lz-cdn3.com/20220719/9672_4ffad3de/index.m3u8
变异狂蟒2(大陆恐怖片),https://vip.lz-cdn3.com/20220719/9645_d69f7ee8/index.m3u8
灵偶契约2(美国恐怖片),https://vip.lz-cdn3.com/20220719/9639_d7aa70c0/index.m3u8
水落石出2011(大陆恐怖片),https://vip.lzcdn2.com/20220423/4261_dd9b79d2/index.m3u8
梦幻岛2020(美国恐怖片),https://vip.lz-cdn3.com/20220718/9602_b352cfc6/index.m3u8
拧紧(英国恐怖片),https://vip.lz-cdn3.com/20220718/9620_020759a7/index.m3u8
启示者2022(美国恐怖片),https://vip.lz-cdn3.com/20220718/9615_0c45ab83/index.m3u8
格蕾特和韩塞尔(加拿大恐怖片),https://vip.lz-cdn3.com/20220718/9610_aee5819d/index.m3u8
常跟你左右(大陆恐怖片),https://vip.lz-cdn3.com/20220717/9530_6dafe2d5/index.m3u8
赎罪巷(美国恐怖片),https://vip.lz-cdn3.com/20220717/9518_0c0f424c/index.m3u8
遗落家庭(澳大利亚/美国恐怖片),https://vip.lz-cdn3.com/20220716/9491_d00c49ad/index.m3u8
狄仁杰之九层妖楼(大陆恐怖片),https://vip1.lz-cdn10.com/20220716/2021_2a6095cf/index.m3u8
黑色电话(美国恐怖片),https://vip1.lz-cdn10.com/20220716/2039_90ab8c1d/index.m3u8
解锁鬼应用(印度恐怖片),https://vip.lz-cdn3.com/20220715/9439_fb96644b/index.m3u8
女鬼桥(台湾恐怖片),https://vip.lz-cdn3.com/20220715/9432_ae31c964/index.m3u8
童养媳之谜(印度恐怖片),https://vip.lz-cdn3.com/20220715/9414_9a8e635f/index.m3u8
信号100(日本恐怖片),https://vip.lz-cdn3.com/20220715/9406_f172fa02/index.m3u8
致命弯道7(德国/美国/英国恐怖片),https://vip1.lz-cdn6.com/20220714/18627_3da51fc4/index.m3u8
致命弯道5：血族(美国恐怖片),https://vip1.lz-cdn6.com/20220714/18626_2d47bff2/index.m3u8
致命弯道4：血腥起源(美国恐怖片),https://vip1.lz-cdn6.com/20220714/18625_3523ccaf/index.m3u8
致命弯道2(美国恐怖片),https://vip1.lz-cdn6.com/20220714/18624_b37c4ead/index.m3u8
致命弯道(美国恐怖片),https://vip1.lz-cdn6.com/20220714/18623_c5a39573/index.m3u8
血鲨(大陆恐怖片),https://vip.lz-cdn3.com/20220714/9335_1ccf57ef/index.m3u8
随机暴力行动(美国恐怖片),https://vip.lz-cdn3.com/20220714/9301_98d11c50/index.m3u8
张震讲故事之三更夜(大陆恐怖片),https://vip.lz-cdn3.com/20220713/9268_239d3026/index.m3u8
芭芭雅嘎：林中恶魔(俄罗斯恐怖片),https://vip.lz-cdn3.com/20220713/9266_81e9116c/index.m3u8
已关注(美国恐怖片),https://vip.lz-cdn3.com/20220712/9236_17f56382/index.m3u8
租来的朋友(美国恐怖片),https://vip.lz-cdn3.com/20220712/9209_147f1b5e/index.m3u8
谜厄庄园(意大利恐怖片),https://vip.lz-cdn3.com/20220711/9187_2790001f/index.m3u8
你本应离开(美国恐怖片),https://vip.lz-cdn3.com/20220711/9174_6c18cbf6/index.m3u8
血书2020(美国恐怖片),https://vip.lz-cdn3.com/20220711/9172_b913a9dd/index.m3u8
灼热(美国恐怖片),https://vip.lz-cdn3.com/20220711/9168_60388ec4/index.m3u8
寂静2020(印度恐怖片),https://vip.lz-cdn3.com/20220711/9158_ba5d40ba/index.m3u8
滑稽2020(意大利恐怖片),https://vip.lz-cdn3.com/20220710/9140_40bf4395/index.m3u8
地狱通话(美国恐怖片),https://vip.lz-cdn3.com/20220710/9138_46cbfba3/index.m3u8
护身符(英国恐怖片),https://vip.lz-cdn3.com/20220710/9135_ae558df0/index.m3u8
世界奇妙物语2020秋季特别篇(日本恐怖片),https://vip.lz-cdn3.com/20220710/9124_3408cbed/index.m3u8
租房惊魂2020(美国恐怖片),https://vip.lz-cdn3.com/20220710/9121_78abf66f/index.m3u8
今夜林中无人入睡(波兰/法国/意大利恐怖片),https://vip.lz-cdn3.com/20220710/9111_c454b0a2/index.m3u8
恶魔的请柬：第二章(印度尼西亚恐怖片),https://vip.lz-cdn3.com/20220710/9110_50cdc549/index.m3u8
本人之死(美国恐怖片),https://vip.lz-cdn3.com/20220709/9097_b1ddb6d7/index.m3u8
哈蜜(美国恐怖片),https://vip.lz-cdn3.com/20220709/9092_bedba039/index.m3u8
夜曲2020美国版(美国恐怖片),https://vip.lz-cdn3.com/20220709/9064_63c0e479/index.m3u8
橡木屋(加拿大恐怖片),https://vip.lz-cdn3.com/20220709/9051_4a2c0ba0/index.m3u8
马拉萨尼亚32号鬼宅(西班牙恐怖片),https://vip.lz-cdn3.com/20220708/9049_f3510a6d/index.m3u8
极限网红(美国恐怖片),https://vip.lz-cdn3.com/20220708/9024_f5595949/index.m3u8
死亡电梯(美国恐怖片),https://vip.lz-cdn3.com/20220708/9019_679ba139/index.m3u8
阴声2020(西班牙恐怖片),https://vip.lz-cdn3.com/20220708/9001_ab7ea6f6/index.m3u8
杜迦玛蒂：神话(印度恐怖片),https://vip.lz-cdn3.com/20220708/8997_ceabbf2a/index.m3u8
咒2022(台湾恐怖片),https://vip.lzcdn2.com/20220708/15116_0d611e7a/index.m3u8
一切为了杰克森(加拿大恐怖片),https://vip.lz-cdn3.com/20220707/8903_dbd7a9a0/index.m3u8
夺魂连线(英国恐怖片),https://vip.lz-cdn3.com/20220707/8882_852583dc/index.m3u8
女巫清算(英国恐怖片),https://vip.lz-cdn3.com/20220706/8814_93b9be24/index.m3u8
古堡惊眸(德国恐怖片),https://vip1.lz-cdn10.com/20220705/1993_c145f149/index.m3u8
发型师2020(美国恐怖片),https://vip.lz-cdn3.com/20220705/8786_bfb5081a/index.m3u8
猎犬2020(美国恐怖片),https://vip.lz-cdn3.com/20220705/8757_68e9bceb/index.m3u8
纸画皮(大陆恐怖片),https://vip1.lz-cdn10.com/20220704/1986_3b69bbe4/index.m3u8
送终人(加拿大恐怖片),https://vip.lz-cdn3.com/20220704/8754_89c4f281/index.m3u8
杏林医院(台湾恐怖片),https://vip.lz-cdn3.com/20220704/8748_46a8e5bc/index.m3u8
诡秘阴宅(奥地利恐怖片),https://vip.lz-cdn3.com/20220704/8737_d693315a/index.m3u8
声音控制(美国恐怖片),https://vip.lz-cdn3.com/20220704/8730_191b23d7/index.m3u8
灵体盛宴(英国恐怖片),https://vip1.lz-cdn7.com/20220704/4903_c44ad452/index.m3u8
凶恶谢幕(乌拉圭/阿根廷恐怖片),https://vip.lz-cdn3.com/20220704/8719_b42348bc/index.m3u8
降灵日历(法国恐怖片),https://vip.lz-cdn3.com/20220703/8700_f7ed5580/index.m3u8
被侵犯的人(加拿大恐怖片),https://vip.lz-cdn3.com/20220703/8694_e3774554/index.m3u8
杀戮开始(美国恐怖片),https://vip.lz-cdn3.com/20220703/8691_ea0c1bd4/index.m3u8
驱魔古法(美国恐怖片),https://vip.lz-cdn3.com/20220703/8689_0be0d301/index.m3u8
切除2020(美国恐怖片),https://vip.lz-cdn3.com/20220703/8688_ec6cf3bd/index.m3u8
异教夜谈(阿根廷/墨西哥恐怖片),https://vip.lz-cdn3.com/20220702/8636_2b111027/index.m3u8
最终仪式2020(英国恐怖片),https://vip.lz-cdn3.com/20220702/8616_aaad09f5/index.m3u8
13骇人游戏2014(美国恐怖片),https://vip.lz-cdn3.com/20220702/8614_b8a34e99/index.m3u8
佛莱迪大战杰森(加拿大恐怖片),https://vip.lz-cdn3.com/20220702/8609_6e67b949/index.m3u8
藏身之所2021(美国恐怖片),https://vip.lz-cdn3.com/20220702/8607_fbf88ce8/index.m3u8
不速之客2021(美国恐怖片),https://vip.lz-cdn3.com/20220701/8581_533766ef/index.m3u8
鬼影实录：血亲(美国恐怖片),https://vip.lz-cdn3.com/20220701/8577_52375a58/index.m3u8
凝弑(泰国恐怖片),https://vip.lz-cdn3.com/20220701/8571_0ffc054e/index.m3u8
祖庙闹鬼记2(印度恐怖片),https://vip.lzcdn2.com/20220701/14588_a0370081/index.m3u8
废弃小屋(美国恐怖片),https://vip1.lz-cdn10.com/20220701/1983_d4598650/index.m3u8
魔灵2021(美国恐怖片),https://vip.lz-cdn3.com/20220630/8503_08f42381/index.m3u8
女校召灵(美国恐怖片),https://vip.lz-cdn3.com/20220630/8502_fbf618ad/index.m3u8
哭悲(中国台湾恐怖片),https://vip.lz-cdn3.com/20220630/8500_07ae79c4/index.m3u8
下载即死亡(意大利恐怖片),https://vip1.lz-cdn10.com/20220630/1971_8f5d577e/index.m3u8
异兽(大陆恐怖片),https://vip1.lz-cdn10.com/20220630/1976_b4c69812/index.m3u8
僵尸归来3：风吹头弯(大陆恐怖片),https://vip1.lz-cdn6.com/20220629/17135_6d1306e2/index.m3u8
僵尸归来2：消失的御林军(大陆恐怖片),https://vip1.lz-cdn6.com/20220629/17134_ea980840/index.m3u8
僵尸归来(大陆恐怖片),https://vip1.lz-cdn6.com/20220629/17133_7b731acf/index.m3u8
